behavior,n_true_bouts,n_pred_bouts,tp,fp,fn,bout_precision,bout_recall,bout_f1,mean_matched_iou,record_key,mouse_record,sex_group,version,annotator_a,annotator_b
0,24,23,17,6,7,0.7391304347826086,0.7083333333333334,0.723404255319149,0.8759102306661495,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator6
1,23,22,11,11,12,0.5,0.4782608695652174,0.4888888888888889,0.8653754223655067,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator6
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator6
0,24,8,8,0,16,1.0,0.3333333333333333,0.5,0.9573151262139143,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator7
1,23,7,2,5,21,0.2857142857142857,0.08695652173913043,0.13333333333333333,0.9578619909502263,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator7
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator7
0,24,22,16,6,8,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.7953822545594478,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator8
1,23,21,14,7,9,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.7486719264879668,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator8
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator3,annotator8
0,22,32,17,15,5,0.53125,0.7727272727272727,0.6296296296296297,0.871807355569663,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator5
1,21,31,13,18,8,0.41935483870967744,0.6190476190476191,0.5,0.8096912214860338,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator5
annotator_multi4,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator5
0,22,23,17,6,5,0.7391304347826086,0.7727272727272727,0.7555555555555555,0.8638060544122483,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator6
1,21,22,14,8,7,0.6363636363636364,0.6666666666666666,0.6511627906976744,0.8261759892507711,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator6
annotator_multi4,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator6
0,22,8,8,0,14,1.0,0.36363636363636365,0.5333333333333333,0.8596504798794136,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator7
1,21,7,4,3,17,0.5714285714285714,0.19047619047619047,0.2857142857142857,0.7182074944185377,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator7
annotator_multi4,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator7
0,22,22,10,12,12,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.824360483508016,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator8
1,21,21,10,11,11,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.7363894494210659,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator8
annotator_multi4,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator4,annotator8
0,32,23,21,2,11,0.9130434782608695,0.65625,0.7636363636363634,0.8511199300614904,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator6
1,31,22,15,7,16,0.6818181818181818,0.4838709677419355,0.5660377358490567,0.7680041416637802,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator6
annotator_multi5,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator6
0,32,8,8,0,24,1.0,0.25,0.4,0.9499639025233386,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator7
1,31,7,3,4,28,0.42857142857142855,0.0967741935483871,0.15789473684210525,0.7223455791368076,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator7
annotator_multi5,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator7
0,32,22,16,6,16,0.7272727272727273,0.5,0.5925925925925926,0.8438955207255775,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator8
1,31,21,16,5,15,0.7619047619047619,0.5161290322580645,0.6153846153846153,0.7508778044801754,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator8
annotator_multi5,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator5,annotator8
0,23,8,8,0,15,1.0,0.34782608695652173,0.5161290322580645,0.9245603857854436,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator6,annotator7
1,22,7,4,3,18,0.5714285714285714,0.18181818181818182,0.27586206896551724,0.8128903964351015,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator6,annotator7
annotator_multi6,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator6,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator6,annotator7
0,23,22,15,7,8,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.8164902329527687,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator6,annotator8
1,22,21,14,7,8,0.6666666666666666,0.6363636363636364,0.6511627906976744,0.7553920373043795,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator6,annotator8
annotator_multi6,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator6,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator6,annotator8
0,8,22,6,16,2,0.2727272727272727,0.75,0.39999999999999997,0.9442462381746818,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator7,annotator8
1,7,21,2,19,5,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.8126247639600755,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator7,annotator8
annotator_multi7,1,0,0,0,1,,0.0,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator7,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse069_20160709_16-02-03,Mouse069_20160709_16-02-03,Male_likely,v2,annotator7,annotator8
0,64,47,38,9,26,0.8085106382978723,0.59375,0.6846846846846846,0.872697336013717,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator2
1,64,46,30,16,34,0.6521739130434783,0.46875,0.5454545454545454,0.7600228418077476,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator2
annotator_multi1,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator2
annotator_multi2,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator2
0,64,60,46,14,18,0.7666666666666667,0.71875,0.7419354838709677,0.8700425751391307,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator3
1,64,59,40,19,24,0.6779661016949152,0.625,0.6504065040650406,0.7435058628077196,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator3
annotator_multi1,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator3
annotator_multi3,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator3
0,64,52,38,14,26,0.7307692307692307,0.59375,0.6551724137931033,0.8355126634324379,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator4
1,64,51,26,25,38,0.5098039215686274,0.40625,0.45217391304347826,0.7155990819544381,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator4
annotator_multi1,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator4
0,64,65,46,19,18,0.7076923076923077,0.71875,0.7131782945736435,0.8417419269334354,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator5
1,64,64,38,26,26,0.59375,0.59375,0.59375,0.7713515341550693,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator5
annotator_multi1,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator5
0,64,43,37,6,27,0.8604651162790697,0.578125,0.6915887850467289,0.8690291500957831,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator6
1,64,42,24,18,40,0.5714285714285714,0.375,0.4528301886792453,0.7920849486645221,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator6
annotator_multi1,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator6
0,64,20,18,2,46,0.9,0.28125,0.4285714285714286,0.9346649898368986,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator7
1,64,20,11,9,53,0.55,0.171875,0.2619047619047619,0.7448124598923044,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator7
annotator_multi1,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator7
0,64,40,34,6,30,0.85,0.53125,0.6538461538461537,0.8434061604753981,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator8
1,64,39,23,16,41,0.5897435897435898,0.359375,0.4466019417475728,0.7477808509288372,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator8
annotator_multi1,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator1,annotator8
0,47,60,43,17,4,0.7166666666666667,0.9148936170212766,0.8037383177570094,0.8772126647803735,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator3
1,46,59,37,22,9,0.6271186440677966,0.8043478260869565,0.7047619047619047,0.8695780740382381,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator3
annotator_multi2,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator3
annotator_multi3,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator3
0,47,52,35,17,12,0.6730769230769231,0.7446808510638298,0.7070707070707072,0.8327822767285861,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator4
1,46,51,31,20,15,0.6078431372549019,0.6739130434782609,0.6391752577319587,0.7821313701146719,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator4
annotator_multi2,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator4
0,47,65,43,22,4,0.6615384615384615,0.9148936170212766,0.7678571428571428,0.8836381254212582,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator5
1,46,64,34,30,12,0.53125,0.7391304347826086,0.6181818181818182,0.7965275354507382,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator5
annotator_multi2,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator5
0,47,43,36,7,11,0.8372093023255814,0.7659574468085106,0.8,0.8764919245969826,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator6
1,46,42,29,13,17,0.6904761904761905,0.6304347826086957,0.6590909090909092,0.8107535368424483,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator6
annotator_multi2,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator6
0,47,20,20,0,27,1.0,0.425531914893617,0.5970149253731344,0.9311419756511038,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator7
1,46,20,15,5,31,0.75,0.32608695652173914,0.45454545454545453,0.8306493487392769,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator7
annotator_multi2,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator7
0,47,40,35,5,12,0.875,0.7446808510638298,0.8045977011494252,0.8666670780671379,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator8
1,46,39,30,9,16,0.7692307692307693,0.6521739130434783,0.7058823529411764,0.8033234486898079,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator8
annotator_multi2,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator2,annotator8
0,60,52,41,11,19,0.7884615384615384,0.6833333333333333,0.7321428571428571,0.8393265460055579,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator4
1,59,51,36,15,23,0.7058823529411765,0.6101694915254238,0.6545454545454547,0.7809454707172853,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator4
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator4
annotator_multi4,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator4
0,60,65,50,15,10,0.7692307692307693,0.8333333333333334,0.8,0.858156198810999,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator5
1,59,64,41,23,18,0.640625,0.6949152542372882,0.6666666666666667,0.7998337003138344,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator5
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator5
0,60,43,39,4,21,0.9069767441860465,0.65,0.7572815533980582,0.8730795325026028,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator6
1,59,42,34,8,25,0.8095238095238095,0.576271186440678,0.6732673267326733,0.7800325526450628,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator6
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator6
annotator_multi6,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator6
0,60,20,19,1,41,0.95,0.31666666666666665,0.4749999999999999,0.8971048203856566,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator7
1,59,20,13,7,46,0.65,0.22033898305084745,0.3291139240506329,0.7958436913435519,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator7
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator7
annotator_multi7,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator7
0,60,40,36,4,24,0.9,0.6,0.7200000000000001,0.8395853818730797,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator8
1,59,39,30,9,29,0.7692307692307693,0.5084745762711864,0.6122448979591837,0.7730637004789414,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator8
annotator_multi3,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator8
annotator_multi8,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator3,annotator8
0,52,65,41,24,11,0.6307692307692307,0.7884615384615384,0.7008547008547009,0.7895267829142747,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator4,annotator5
1,51,64,29,35,22,0.453125,0.5686274509803921,0.5043478260869565,0.7207901992489762,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator4,annotator5
annotator_multi4,1,0,0,0,1,,0.0,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator4,annotator5
annotator_multi5,0,1,0,1,0,0.0,,,,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator4,annotator5
0,52,43,37,6,15,0.8604651162790697,0.7115384615384616,0.7789473684210527,0.8721574544864408,Male_likely/Mouse070_20160709_16-58-36,Mouse070_20160709_16-58-36,Male_likely,v1,annotator4,annotator6
